Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WindDir_Std,2025-07-17 14:11:00,3.684,Degrees,Degrees
WindDir_Std,2025-07-17 14:12:00,1.735,Degrees,Degrees
WindDir_Std,2025-07-17 14:12:15,8.19,Degrees,Degrees
WindDir_Std,2025-07-17 14:12:30,10.97,Degrees,Degrees
WindDir_Std,2025-07-17 14:12:45,10.36,Degrees,Degrees
WindDir_Std,2025-07-17 14:13:00,4.038,Degrees,Degrees
WindDir_Std,2025-07-17 14:13:15,4.619,Degrees,Degrees
WindDir_Std,2025-07-17 14:13:30,8.23,Degrees,Degrees
WindDir_Std,2025-07-17 14:13:45,4.918,Degrees,Degrees
WindDir_Std,2025-07-17 14:14:00,7.709,Degrees,Degrees
WindDir_Std,2025-07-17 14:14:15,23.57,Degrees,Degrees
WindDir_Std,2025-07-17 14:14:30,17.11,Degrees,Degrees
WindDir_Std,2025-07-17 14:14:45,8.49,Degrees,Degrees
WindDir_Std,2025-07-17 14:15:00,9.46,Degrees,Degrees
WindDir_Std,2025-07-17 14:15:15,7.536,Degrees,Degrees
WindDir_Std,2025-07-17 14:15:30,9.87,Degrees,Degrees
WindDir_Std,2025-07-17 14:15:45,12.03,Degrees,Degrees
WindDir_Std,2025-07-17 14:16:00,21.07,Degrees,Degrees
WindDir_Std,2025-07-17 14:16:15,14.89,Degrees,Degrees
WindDir_Std,2025-07-17 14:16:30,9.56,Degrees,Degrees
WindDir_Std,2025-07-17 14:16:45,13.8,Degrees,Degrees
WindDir_Std,2025-07-17 14:17:00,14.78,Degrees,Degrees
WindDir_Std,2025-07-17 14:17:15,10.96,Degrees,Degrees
WindDir_Std,2025-07-17 14:17:30,8.37,Degrees,Degrees
WindDir_Std,2025-07-17 14:17:45,9.53,Degrees,Degrees
WindDir_Std,2025-07-17 14:18:00,9.01,Degrees,Degrees
WindDir_Std,2025-07-17 14:18:15,11.9,Degrees,Degrees
WindDir_Std,2025-07-17 14:18:30,16.4,Degrees,Degrees
WindDir_Std,2025-07-17 14:18:45,18.22,Degrees,Degrees
WindDir_Std,2025-07-17 14:19:00,19.78,Degrees,Degrees
WindDir_Std,2025-07-17 14:19:15,15.79,Degrees,Degrees
WindDir_Std,2025-07-17 14:19:30,10.96,Degrees,Degrees
WindDir_Std,2025-07-17 14:19:45,10.88,Degrees,Degrees
WindDir_Std,2025-07-17 14:20:00,9.14,Degrees,Degrees
WindDir_Std,2025-07-17 14:20:15,10.39,Degrees,Degrees
WindDir_Std,2025-07-17 14:20:30,8.09,Degrees,Degrees
WindDir_Std,2025-07-17 14:20:45,13.21,Degrees,Degrees
WindDir_Std,2025-07-17 14:21:00,8.62,Degrees,Degrees
WindDir_Std,2025-07-17 14:21:15,9.15,Degrees,Degrees
WindDir_Std,2025-07-17 14:21:30,10.01,Degrees,Degrees
WindDir_Std,2025-07-17 14:21:45,11.26,Degrees,Degrees
WindDir_Std,2025-07-17 14:22:00,6.009,Degrees,Degrees
WindDir_Std,2025-07-17 14:22:15,15.24,Degrees,Degrees
WindDir_Std,2025-07-17 14:22:30,10.72,Degrees,Degrees
WindDir_Std,2025-07-17 14:22:45,15.85,Degrees,Degrees
WindDir_Std,2025-07-17 14:23:00,7.425,Degrees,Degrees
WindDir_Std,2025-07-17 14:23:15,6.267,Degrees,Degrees
WindDir_Std,2025-07-17 14:23:30,7.987,Degrees,Degrees
WindDir_Std,2025-07-17 14:23:45,11.27,Degrees,Degrees
WindDir_Std,2025-07-17 14:24:00,27.79,Degrees,Degrees
WindDir_Std,2025-07-17 14:24:15,10.06,Degrees,Degrees
WindDir_Std,2025-07-17 14:24:30,7.109,Degrees,Degrees
WindDir_Std,2025-07-17 14:24:45,7.821,Degrees,Degrees
WindDir_Std,2025-07-17 14:25:00,7.642,Degrees,Degrees
WindDir_Std,2025-07-17 14:25:15,7.592,Degrees,Degrees
WindDir_Std,2025-07-17 14:25:30,5.839,Degrees,Degrees
WindDir_Std,2025-07-17 14:25:45,8.22,Degrees,Degrees
WindDir_Std,2025-07-17 14:26:00,9.68,Degrees,Degrees
WindDir_Std,2025-07-17 14:26:15,8.76,Degrees,Degrees
WindDir_Std,2025-07-17 14:26:30,8.89,Degrees,Degrees
WindDir_Std,2025-07-17 14:26:45,7.076,Degrees,Degrees
