Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WS_ms_Avg,2025-08-09 00:00:00,2.058,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:01:00,2.133,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:02:00,2.12,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:03:00,2.086,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:04:00,1.762,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:05:00,1.751,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:06:00,1.263,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:07:00,0.988,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:08:00,0.459,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:09:00,0.477,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:10:00,0.782,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:11:00,0.809,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:12:00,1.011,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:13:00,1.052,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:14:00,0.952,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:15:00,1.179,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:16:00,1.392,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:17:00,0.743,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:18:00,0.64,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:19:00,0.939,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:20:00,0.892,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:21:00,0.346,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:22:00,0.191,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:23:00,0.325,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:24:00,0.377,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:25:00,0.369,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:26:00,0.32,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:27:00,0.136,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:28:00,0.206,meters/second,meters/second
WS_ms_Avg,2025-08-09 00:29:00,0.626,meters/second,meters/second
