Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WindDir_SD1_WVT,2025-07-27 00:00:00,24.58,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:01:00,11.94,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:02:00,10.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:03:00,12.59,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:04:00,11.67,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:05:00,9.69,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:06:00,11.43,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:07:00,17.37,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:08:00,12.24,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:09:00,12.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:10:00,10.91,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:11:00,8.47,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:12:00,15.97,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:13:00,12.08,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:14:00,10.3,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:15:00,9.29,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:16:00,15.5,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:17:00,9.32,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:18:00,8.98,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:19:00,9.9,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:20:00,15.7,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:21:00,13.1,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:22:00,9.97,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:23:00,9.6,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:24:00,11.19,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:25:00,11.79,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:26:00,24.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:27:00,15.95,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:28:00,20.97,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:29:00,9.43,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:30:00,10.45,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:31:00,10.27,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:32:00,10.11,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:33:00,14.83,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:34:00,14.1,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:35:00,13.69,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:36:00,9.04,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:37:00,14.3,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:38:00,10.51,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:39:00,11.59,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:40:00,8.37,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:41:00,15.96,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:42:00,23.64,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:43:00,10.64,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:44:00,17.06,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:45:00,29.94,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:46:00,7.113,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:47:00,9.72,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:48:00,9.48,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:49:00,11.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:50:00,38.63,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:51:00,26.96,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:52:00,10.23,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:53:00,25.96,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:54:00,20.29,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:55:00,22.22,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:56:00,44.54,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:57:00,72.16,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:58:00,11.23,Deg,Deg
WindDir_SD1_WVT,2025-07-27 00:59:00,9.11,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:00:00,9.74,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:01:00,13.64,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:02:00,14.98,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:03:00,10.34,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:04:00,13.95,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:05:00,12.32,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:06:00,11.85,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:07:00,32.45,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:08:00,28.46,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:09:00,9.86,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:10:00,11.24,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:11:00,14.97,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:12:00,25.44,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:13:00,10.22,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:14:00,15.65,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:15:00,14.15,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:16:00,13.38,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:17:00,32.1,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:18:00,14.99,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:19:00,46.16,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:20:00,11.17,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:21:00,31.49,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:22:00,12.86,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:23:00,16.78,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:24:00,12.14,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:25:00,8.43,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:26:00,12.06,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:27:00,9.3,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:28:00,8.75,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:29:00,11.2,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:30:00,10.16,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:31:00,10.9,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:32:00,13.76,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:33:00,37.43,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:34:00,70.48,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:35:00,19.01,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:36:00,17.83,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:37:00,15.37,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:38:00,9.42,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:39:00,11.48,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:40:00,10.55,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:41:00,39.51,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:42:00,9.36,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:43:00,13.23,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:44:00,11.63,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:45:00,31.31,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:46:00,11.28,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:47:00,14.0,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:48:00,51.95,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:49:00,80.1,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:50:00,19.77,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:51:00,31.97,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:52:00,12.05,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:53:00,26.16,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:54:00,17.12,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:55:00,34.05,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:56:00,37.37,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:57:00,19.15,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:58:00,18.22,Deg,Deg
WindDir_SD1_WVT,2025-07-27 01:59:00,29.99,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:00:00,28.96,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:01:00,33.23,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:02:00,20.39,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:03:00,31.11,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:04:00,8.9,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:05:00,12.21,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:06:00,16.52,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:07:00,32.18,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:08:00,13.68,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:09:00,15.87,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:10:00,14.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:11:00,12.27,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:12:00,14.57,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:13:00,10.65,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:14:00,9.5,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:15:00,13.39,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:16:00,15.48,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:17:00,11.58,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:18:00,9.52,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:19:00,36.49,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:20:00,21.04,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:21:00,18.36,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:22:00,15.09,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:23:00,11.57,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:24:00,8.34,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:25:00,8.58,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:26:00,11.23,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:27:00,5.564,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:28:00,10.96,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:29:00,7.737,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:30:00,9.49,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:31:00,10.24,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:32:00,10.53,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:33:00,12.75,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:34:00,43.32,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:35:00,29.95,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:36:00,16.56,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:37:00,16.47,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:38:00,18.72,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:39:00,10.59,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:40:00,30.95,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:41:00,13.24,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:42:00,9.95,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:43:00,15.39,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:44:00,11.69,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:45:00,39.5,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:46:00,23.83,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:47:00,8.25,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:48:00,10.87,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:49:00,12.15,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:50:00,17.54,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:51:00,27.32,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:52:00,48.48,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:53:00,14.65,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:54:00,27.28,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:55:00,10.15,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:56:00,11.87,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:57:00,46.77,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:58:00,27.6,Deg,Deg
WindDir_SD1_WVT,2025-07-27 02:59:00,13.57,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:00:00,20.59,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:01:00,17.47,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:02:00,13.3,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:03:00,11.63,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:04:00,10.31,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:05:00,10.16,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:06:00,8.82,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:07:00,10.07,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:08:00,22.73,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:09:00,38.22,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:10:00,10.75,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:11:00,37.06,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:12:00,25.08,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:13:00,29.6,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:14:00,11.44,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:15:00,12.36,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:16:00,19.78,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:17:00,19.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:18:00,10.35,Deg,Deg
WindDir_SD1_WVT,2025-07-27 03:19:00,14.76,Deg,Deg
