Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
Temperature,2024-09-22 00:00:00,10.9608,C,C
Temperature,2024-09-22 01:00:00,10.9808,C,C
Temperature,2024-09-22 02:00:00,10.994,C,C
Temperature,2024-09-22 03:00:00,10.9883,C,C
Temperature,2024-09-22 04:00:00,10.9817,C,C
Temperature,2024-09-22 05:00:00,10.9698,C,C
Temperature,2024-09-22 06:00:00,10.9436,C,C
Temperature,2024-09-22 07:00:00,10.9048,C,C
Temperature,2024-09-22 08:00:00,10.8904,C,C
Temperature,2024-09-22 09:00:00,10.9033,C,C
Temperature,2024-09-22 10:00:00,10.9492,C,C
Temperature,2024-09-22 11:00:00,11.0158,C,C
Temperature,2024-09-22 12:00:00,11.161,C,C
Temperature,2024-09-22 13:00:00,11.286,C,C
Temperature,2024-09-22 14:00:00,11.2577,C,C
Temperature,2024-09-22 15:00:00,11.2531,C,C
Temperature,2024-09-22 16:00:00,11.2367,C,C
Temperature,2024-09-22 17:00:00,11.2403,C,C
Temperature,2024-09-22 18:00:00,11.196,C,C
Temperature,2024-09-22 19:00:00,11.1823,C,C
Temperature,2024-09-22 20:00:00,11.187,C,C
Temperature,2024-09-22 21:00:00,11.1943,C,C
Temperature,2024-09-22 22:00:00,11.1343,C,C
Temperature,2024-09-22 23:00:00,11.1746,C,C
