Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
Temperature,2024-10-22 00:00:00,12.8709,C,C
Temperature,2024-10-22 01:00:00,12.9735,C,C
Temperature,2024-10-22 02:00:00,12.9421,C,C
Temperature,2024-10-22 03:00:00,12.9213,C,C
Temperature,2024-10-22 04:00:00,12.8854,C,C
Temperature,2024-10-22 05:00:00,12.8491,C,C
Temperature,2024-10-22 06:00:00,12.8191,C,C
Temperature,2024-10-22 07:00:00,12.805,C,C
Temperature,2024-10-22 08:00:00,12.8318,C,C
Temperature,2024-10-22 09:00:00,12.9986,C,C
Temperature,2024-10-22 10:00:00,13.0634,C,C
Temperature,2024-10-22 11:00:00,13.0455,C,C
Temperature,2024-10-22 12:00:00,13.7553,C,C
Temperature,2024-10-22 13:00:00,13.983,C,C
Temperature,2024-10-22 14:00:00,13.9227,C,C
Temperature,2024-10-22 15:00:00,13.652,C,C
Temperature,2024-10-22 16:00:00,14.1432,C,C
Temperature,2024-10-22 17:00:00,13.9655,C,C
Temperature,2024-10-22 18:00:00,13.5239,C,C
Temperature,2024-10-22 19:00:00,13.2707,C,C
Temperature,2024-10-22 20:00:00,13.0551,C,C
Temperature,2024-10-22 21:00:00,12.6992,C,C
Temperature,2024-10-22 22:00:00,12.6279,C,C
Temperature,2024-10-22 23:00:00,12.6217,C,C
