Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
RH,2024-09-16 00:00:00,70.2084,,
RH,2024-09-16 00:05:00,60.1414,,
RH,2024-09-16 00:10:00,55.6194,,
RH,2024-09-16 00:15:00,52.1586,,
RH,2024-09-16 00:20:00,56.2945,,
RH,2024-09-16 00:25:00,53.7278,,
RH,2024-09-16 00:30:00,55.7432,,
RH,2024-09-16 00:35:00,53.7242,,
RH,2024-09-16 00:40:00,55.1133,,
RH,2024-09-16 00:45:00,51.8083,,
RH,2024-09-16 00:50:00,53.5701,,
RH,2024-09-16 00:55:00,57.7587,,
RH,2024-09-16 01:00:00,52.0579,,
RH,2024-09-16 01:05:00,47.2369,,
RH,2024-09-16 01:10:00,51.546,,
RH,2024-09-16 01:15:00,51.5587,,
RH,2024-09-16 01:20:00,54.4039,,
RH,2024-09-16 01:25:00,54.4105,,
RH,2024-09-16 01:30:00,56.3387,,
RH,2024-09-16 01:35:00,56.0091,,
RH,2024-09-16 01:40:00,54.6572,,
RH,2024-09-16 01:45:00,56.4439,,
RH,2024-09-16 01:50:00,57.3381,,
RH,2024-09-16 01:55:00,56.7417,,
RH,2024-09-16 02:00:00,54.8685,,
RH,2024-09-16 02:05:00,59.0459,,
RH,2024-09-16 02:10:00,56.552,,
RH,2024-09-16 02:15:00,58.6152,,
RH,2024-09-16 02:20:00,57.8442,,
RH,2024-09-16 02:25:00,60.6349,,
RH,2024-09-16 02:30:00,57.3524,,
RH,2024-09-16 02:35:00,59.9273,,
RH,2024-09-16 02:40:00,60.5823,,
RH,2024-09-16 02:45:00,61.3033,,
RH,2024-09-16 02:50:00,58.3701,,
RH,2024-09-16 02:55:00,55.3256,,
RH,2024-09-16 03:00:00,55.5071,,
RH,2024-09-16 03:05:00,57.1031,,
RH,2024-09-16 03:10:00,56.7137,,
RH,2024-09-16 03:15:00,59.0488,,
RH,2024-09-16 03:20:00,58.5837,,
RH,2024-09-16 03:25:00,58.2276,,
RH,2024-09-16 03:30:00,54.8061,,
RH,2024-09-16 03:35:00,55.8611,,
RH,2024-09-16 03:40:00,55.7482,,
RH,2024-09-16 03:45:00,56.4117,,
RH,2024-09-16 03:50:00,55.4085,,
RH,2024-09-16 03:55:00,57.9612,,
RH,2024-09-16 04:00:00,54.1188,,
RH,2024-09-16 04:05:00,54.392,,
RH,2024-09-16 04:10:00,56.3856,,
RH,2024-09-16 04:15:00,59.0254,,
RH,2024-09-16 04:20:00,57.4439,,
RH,2024-09-16 04:25:00,59.6391,,
RH,2024-09-16 04:30:00,58.5816,,
RH,2024-09-16 04:35:00,61.6334,,
RH,2024-09-16 04:40:00,59.2582,,
RH,2024-09-16 04:45:00,60.1666,,
RH,2024-09-16 04:50:00,62.3338,,
RH,2024-09-16 04:55:00,60.2845,,
RH,2024-09-16 05:00:00,60.4353,,
RH,2024-09-16 05:05:00,57.6636,,
RH,2024-09-16 05:10:00,58.4318,,
RH,2024-09-16 05:15:00,61.2285,,
RH,2024-09-16 05:20:00,63.4229,,
