Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WindDir_D1_WVT,2024-10-23 00:00:00,90.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:05:00,21.11,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:10:00,349.5,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:15:00,12.47,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:20:00,0.156,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:25:00,0.41,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:30:00,25.06,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:35:00,48.69,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:40:00,188.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:45:00,45.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:50:00,59.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 00:55:00,36.65,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:00:00,348.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:05:00,25.68,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:10:00,19.5,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:15:00,347.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:20:00,7.87,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:25:00,42.33,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:30:00,20.78,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:35:00,81.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:40:00,22.67,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:45:00,175.5,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:50:00,13.63,Deg,Deg
WindDir_D1_WVT,2024-10-23 01:55:00,151.9,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:00:00,64.83,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:05:00,10.04,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:10:00,7.919,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:15:00,8.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:20:00,8.57,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:25:00,90.7,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:30:00,22.47,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:35:00,55.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:40:00,128.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:45:00,26.89,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:50:00,8.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 02:55:00,45.07,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:00:00,81.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:05:00,9.45,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:10:00,84.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:15:00,18.63,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:20:00,27.16,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:25:00,70.57,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:30:00,86.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:35:00,62.34,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:40:00,75.08,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:45:00,97.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:50:00,36.56,Deg,Deg
WindDir_D1_WVT,2024-10-23 03:55:00,8.58,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:00:00,94.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:05:00,107.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:10:00,76.19,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:15:00,161.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:20:00,49.86,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:25:00,47.51,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:30:00,103.7,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:35:00,3.916,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:40:00,107.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:45:00,130.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:50:00,121.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 04:55:00,144.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:00:00,97.9,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:05:00,66.17,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:10:00,296.8,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:15:00,14.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:20:00,210.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:25:00,115.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:30:00,4.733,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:35:00,179.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:40:00,116.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:45:00,48.55,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:50:00,254.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 05:55:00,116.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:00:00,86.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:05:00,224.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:10:00,337.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:15:00,105.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:20:00,118.5,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:25:00,52.71,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:30:00,220.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:35:00,333.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:40:00,131.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:45:00,130.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:50:00,224.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 06:55:00,48.58,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:00:00,85.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:05:00,80.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:10:00,307.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:15:00,105.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:20:00,35.23,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:25:00,327.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:30:00,330.7,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:35:00,95.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:40:00,287.9,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:45:00,350.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 07:50:00,19.39,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:05:00,60.21,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:10:00,90.9,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:15:00,7.522,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:20:00,80.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:25:00,88.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:30:00,209.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:35:00,14.62,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:40:00,323.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:45:00,293.0,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:50:00,332.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 08:55:00,164.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:00:00,54.76,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:05:00,161.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:10:00,242.2,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:15:00,251.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:20:00,335.1,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:25:00,276.5,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:30:00,183.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:35:00,35.71,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:40:00,14.9,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:45:00,243.6,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:50:00,338.4,Deg,Deg
WindDir_D1_WVT,2024-10-23 09:55:00,297.5,Deg,Deg
WindDir_D1_WVT,2024-10-23 10:00:00,35.86,Deg,Deg
WindDir_D1_WVT,2024-10-23 10:05:00,77.3,Deg,Deg
WindDir_D1_WVT,2024-10-23 10:10:00,49.0,Deg,Deg
