Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WindDir_D1_WVT,2024-10-05 00:00:00,29.31,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:05:00,240.7,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:10:00,181.2,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:15:00,18.32,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:20:00,55.62,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:25:00,18.59,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:30:00,174.6,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:35:00,345.2,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:40:00,249.0,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:45:00,3.507,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:50:00,354.1,Deg,Deg
WindDir_D1_WVT,2024-10-05 00:55:00,326.4,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:00:00,189.8,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:05:00,218.4,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:10:00,242.9,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:15:00,39.42,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:20:00,109.8,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:25:00,31.19,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:30:00,93.2,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:35:00,68.1,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:40:00,106.8,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:45:00,112.5,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:50:00,15.76,Deg,Deg
WindDir_D1_WVT,2024-10-05 01:55:00,280.6,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:00:00,296.2,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:05:00,189.4,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:10:00,309.7,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:15:00,3.04,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:20:00,323.0,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:25:00,7.664,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:30:00,5.826,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:35:00,84.9,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:40:00,317.7,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:45:00,1.254,Deg,Deg
WindDir_D1_WVT,2024-10-05 02:50:00,354.9,Deg,Deg
