Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
BP,2024-10-09 00:00:00,356.57,hPa,hPa
BP,2024-10-09 00:05:00,357.925,hPa,hPa
BP,2024-10-09 00:10:00,371.723,hPa,hPa
BP,2024-10-09 00:15:00,364.086,hPa,hPa
BP,2024-10-09 00:20:00,362.228,hPa,hPa
BP,2024-10-09 00:25:00,376.133,hPa,hPa
BP,2024-10-09 00:30:00,390.451,hPa,hPa
BP,2024-10-09 00:35:00,373.337,hPa,hPa
BP,2024-10-09 00:40:00,380.237,hPa,hPa
BP,2024-10-09 00:45:00,380.374,hPa,hPa
BP,2024-10-09 00:50:00,378.472,hPa,hPa
BP,2024-10-09 00:55:00,393.645,hPa,hPa
BP,2024-10-09 01:00:00,395.383,hPa,hPa
BP,2024-10-09 01:05:00,399.287,hPa,hPa
BP,2024-10-09 01:10:00,386.668,hPa,hPa
BP,2024-10-09 01:15:00,391.187,hPa,hPa
BP,2024-10-09 01:20:00,403.311,hPa,hPa
BP,2024-10-09 01:25:00,390.981,hPa,hPa
BP,2024-10-09 01:30:00,385.189,hPa,hPa
BP,2024-10-09 01:35:00,382.66,hPa,hPa
BP,2024-10-09 01:40:00,387.101,hPa,hPa
BP,2024-10-09 01:45:00,389.505,hPa,hPa
BP,2024-10-09 01:50:00,382.728,hPa,hPa
BP,2024-10-09 01:55:00,387.323,hPa,hPa
BP,2024-10-09 02:00:00,394.339,hPa,hPa
BP,2024-10-09 02:05:00,411.63,hPa,hPa
BP,2024-10-09 02:10:00,399.902,hPa,hPa
BP,2024-10-09 02:15:00,400.797,hPa,hPa
BP,2024-10-09 02:20:00,388.321,hPa,hPa
BP,2024-10-09 02:25:00,382.899,hPa,hPa
BP,2024-10-09 02:35:00,402.721,hPa,hPa
BP,2024-10-09 02:40:00,414.472,hPa,hPa
BP,2024-10-09 02:45:00,395.259,hPa,hPa
BP,2024-10-09 02:50:00,413.808,hPa,hPa
BP,2024-10-09 02:55:00,415.92,hPa,hPa
BP,2024-10-09 03:00:00,408.655,hPa,hPa
BP,2024-10-09 03:05:00,412.359,hPa,hPa
BP,2024-10-09 03:10:00,418.885,hPa,hPa
BP,2024-10-09 03:15:00,417.983,hPa,hPa
BP,2024-10-09 03:20:00,427.434,hPa,hPa
BP,2024-10-09 03:25:00,424.525,hPa,hPa
BP,2024-10-09 03:30:00,426.496,hPa,hPa
BP,2024-10-09 03:35:00,427.944,hPa,hPa
BP,2024-10-09 03:40:00,422.051,hPa,hPa
BP,2024-10-09 03:45:00,425.486,hPa,hPa
BP,2024-10-09 03:50:00,416.862,hPa,hPa
BP,2024-10-09 03:55:00,423.666,hPa,hPa
BP,2024-10-09 04:00:00,425.508,hPa,hPa
BP,2024-10-09 04:05:00,406.786,hPa,hPa
BP,2024-10-09 04:10:00,400.955,hPa,hPa
BP,2024-10-09 04:15:00,425.875,hPa,hPa
BP,2024-10-09 04:20:00,422.402,hPa,hPa
BP,2024-10-09 04:25:00,422.684,hPa,hPa
BP,2024-10-09 04:30:00,424.912,hPa,hPa
BP,2024-10-09 04:35:00,418.915,hPa,hPa
BP,2024-10-09 04:40:00,406.138,hPa,hPa
BP,2024-10-09 04:45:00,417.024,hPa,hPa
BP,2024-10-09 04:50:00,399.704,hPa,hPa
BP,2024-10-09 04:55:00,416.319,hPa,hPa
BP,2024-10-09 05:05:00,416.76,hPa,hPa
BP,2024-10-09 05:10:00,400.377,hPa,hPa
BP,2024-10-09 05:15:00,400.89,hPa,hPa
BP,2024-10-09 05:20:00,417.556,hPa,hPa
BP,2024-10-09 05:25:00,415.0,hPa,hPa
BP,2024-10-09 05:30:00,420.232,hPa,hPa
BP,2024-10-09 05:35:00,412.225,hPa,hPa
BP,2024-10-09 05:40:00,397.706,hPa,hPa
BP,2024-10-09 05:45:00,410.263,hPa,hPa
BP,2024-10-09 05:50:00,406.953,hPa,hPa
BP,2024-10-09 05:55:00,409.822,hPa,hPa
BP,2024-10-09 06:00:00,414.159,hPa,hPa
BP,2024-10-09 06:05:00,399.226,hPa,hPa
BP,2024-10-09 06:10:00,413.291,hPa,hPa
BP,2024-10-09 06:15:00,391.284,hPa,hPa
BP,2024-10-09 06:20:00,388.647,hPa,hPa
BP,2024-10-09 06:25:00,389.636,hPa,hPa
BP,2024-10-09 06:30:00,413.136,hPa,hPa
BP,2024-10-09 06:35:00,399.144,hPa,hPa
BP,2024-10-09 06:40:00,395.734,hPa,hPa
BP,2024-10-09 06:45:00,405.155,hPa,hPa
BP,2024-10-09 06:55:00,407.112,hPa,hPa
BP,2024-10-09 07:00:00,405.84,hPa,hPa
BP,2024-10-09 07:05:00,394.103,hPa,hPa
BP,2024-10-09 07:10:00,394.125,hPa,hPa
BP,2024-10-09 07:15:00,406.26,hPa,hPa
BP,2024-10-09 07:20:00,412.14,hPa,hPa
BP,2024-10-09 07:25:00,413.232,hPa,hPa
