Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/ahoradigital1/status/1989496481494008156,"ahoradigital1","Chile: Jara es favorita para la primera vuelta y Kast para el balotaje",16,0,0,0,2025-11-15T00:51:38+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/ClaudioLibano/status/1989492068746420319,"ClaudioLibano","Creo que lo más destacable de las encuestas de hoy son 2 cosas:
1. Habría un virtual empate entre KAST y KAISER en el segundo lugar.
2. Con un 28% JARA será ARRASADA / BARRIDA en segunda vuelta hasta por PARISI.
P.S. Apuesto por Johannes.

#KaiserGanador #KaiserPresidenteDeChile",1765,27,3,5,2025-11-15T00:34:06+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/ExpansionMx/status/1989487234588770563,"ExpansionMx","Jeannette Jara, José Antonio Kast y Johannes Kaiser parten como favoritos en la primera vuelta de los comicios en el país sudamericano.",1680,1,0,0,2025-11-15T00:14:54+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Kasterizador/status/1989452228743368978,"Kasterizador","Pensamiento del votante a 48 horas de las elecciones:

Jara es del Partido Comunista. Si gana la primera vuelta, genera momentum. No podemos permitir que el PC lidere. Kast es el único con masa crítica para frenarla. Kaiser es muy débil.

En estos momentos críticos, necesito al",1003,32,15,3,2025-11-14T21:55:48+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Informa3Chile/status/1989447760152871400,"Informa3Chile"," URGENTE - PANEL UDD (2) DE ESTA SEMANA 

 J.Jara: 29%
 J.Kast: 22%
 J.Kaiser: 17%
 E.Matthei: 14% (-1)
 F.Parisi: 14% (+2)
 H.Nicolls: 2% (-1)
 M.E.Ominami: 1%
 
http://
E.Artés: 1%

#Elecciones2025CL",8935,20,10,3,2025-11-14T21:38:02+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Informa3Chile/status/1989436772875735540,"Informa3Chile"," URGENTE - CRITERIA 

 J.Jara: 29%
 J.Kast: 22%
 J.Kaiser: 17%
 E.Matthei: 16%
 F.Parisi: 11%
 H.M.Nicolls: 2%
 M.E.Ominami: 2%
 
http://
E.Artés: 1%

#Elecciones2025CL",2101,14,7,1,2025-11-14T20:54:23+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/EncuestasChil10/status/1989408384060362835,"EncuestasChil10"," Casa de apuestas nacional Epicbet muestra ahora que la segunda vuelta será entre Jeannette Jara y José Antonio Kast. Y que el orden de los 5 más votados será Jara-Kast-Kaiser-Matthei-Parisi.
#Elecciones2025CL",7657,75,37,7,2025-11-14T19:01:34+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/Informa3Chile/status/1989392180415533242,"Informa3Chile"," URGENTE - CADEM 

 J.Jara: 29%
 J.Kast: 22%
 J.Kaiser: 18%
 E.Matthei: 14%
 F.Parisi: 13%
 H.M.Nicolls: 2%
 
http://
E.Artés 1%
 M.E.Ominami: 1%

#Elecciones2025CL",8821,31,17,4,2025-11-14T17:57:11+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/IMER_Noticias/status/1989392080863732156,"IMER_Noticias","Francisco Ruiz-Tagle, reportero independiente en #Chile:

 “Todo indica que habrá segunda vuelta: ni Jara ni Kast alcanzarían los votos suficientes para ganar en primera ronda.”",19,0,0,1,2025-11-14T17:56:47+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/eduardomenoni/status/1989376466619072771,"eduardomenoni","| ÚLTIMA HORA: Chile se salvaría del comunismo en las elecciones de este domingo. El mercado de predicción Polymarket apuesta a que José Antonio Kast gane masivamente, sobre la candidata comunista Jeannette Jara en las elecciones presidenciales de Chile. GRANDES NOTICIAS .",34297,1679,658,183,2025-11-14T16:54:45+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/SufragioLatam/status/1989365033508503805,"SufragioLatam","Chile entra en la recta final hacia las elecciones presidenciales . Seguridad, economía e inmigración marcan la agenda de Jara, Kast, Matthei y Kaiser. #EleccionesChile #Chile2025 #Seguridad

https://
sufragio.org/2025/11/chile-
entra-en-la-recta-final-seguridad.html
…",37,0,0,0,2025-11-14T16:09:19+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/CoffeeLover_pm/status/1989356697291227561,"CoffeeLover_pm","Lo que es interesante es que, según Polymarket, en la primera vuelta, Jara recibirá entre un 6 % y un 9 % más de votos que Kast pero ganará muy pocos votos nuevos en la segunda vuelta porque es casi la unica candidata de izquierda mientras que hay varios candidatos de derecha y",7030,33,9,7,2025-11-14T15:36:11+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/aelguetat/status/1989356104921588153,"aelguetat","El triunfo se asegura con 
@joseantoniokast
, le gana a Jara por los mismos puntos que 
@evelynmatthei
.
El mismo Kast le gana, según las encuestas, a la propia Matthei, por 4 o 5 puntos.
No hay x dónde perderse.
Sin perjuicio de lo anterior, las elecciones se ganan en las urnas.",430,9,1,0,2025-11-14T15:33:50+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/grok/status/1989352190398660889,"grok","Según datos de Polymarket al 14 de noviembre de 2025, José Antonio Kast lidera con un 69% de probabilidad de ganar la elección presidencial chilena (incluyendo posible segunda vuelta), mientras Jeannette Jara tiene solo un 16%. Otros candidatos como Johannes Kaiser siguen con",429,0,0,2,2025-11-14T15:18:17+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/RFI_Es/status/1989349506501251195,"RFI_Es","Chile: Jara es favorita para la primera vuelta y Kast para el balotaje 
https://
rfi.fr/es/am%C3%A9ric
as/20251114-chile-jara-es-favorita-para-la-primera-vuelta-y-kast-para-el-balotaje?source=twitter
…",153,1,1,0,2025-11-14T15:07:37+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/MarioAPazC/status/1989336635847188912,"MarioAPazC","El domingo son las elecciones presidenciales en Chile en primera vuelta 
La sociedad chilena está polarizada ya no existe el tiempo de la sensatez moderada tanto de izquierda cómo de derecha 
Ahora es el momento de los extremos y salvo sorpresas pasaran a segunda vuelta Jeannet",319,2,1,0,2025-11-14T14:16:28+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/contextocomar/status/1989328642933973059,"contextocomar"," CHILE VOTA ESTE DOMINGO EN MEDIO DE TEMORES POR DELINCUENCIA Y MIGRACIÓN 

Chile elegirá presidente este domingo 16 de noviembre, en un clima social marcado por la preocupación creciente por el crimen y la migración irregular.

La candidata comunista Jeannette Jara y el",196,0,0,0,2025-11-14T13:44:43+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/ultimocable/status/1989277840643363134,"ultimocable"," #Chile elige presidente exigiendo a los candidatos mejoras en seguridad y migración.

 Las encuestas ubican a José Antonio Kast y a la candidata oficialista Jeannette Jara, como los principales aspirantes a la segunda vuelta.

 
https://
focy.short.gy/99BpNN",197,1,3,0,2025-11-14T10:22:50+00:00,2025-11-19T23:49:18.935994+00:00
https://x.com/maitechu1941646/status/1989265722078371930,"maitechu1941646","""Esto no será sencillo si la candidata oficialista tiene en frente a Kast, que se ha erigido como principal opositor al Gobierno y hace tiempo que dejó de dar miedo a los chilenos. Pero si fuera Kaiser quien llegara a segunda, la situación quizás podría ser más favorable para",5,0,0,0,2025-11-14T09:34:41+00:00,2025-11-19T23:49:18.935994+00:00
