Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WindDir_Avg,2025-07-25 00:00:00,261.6,Degrees,Degrees
WindDir_Avg,2025-07-25 00:01:00,218.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:02:00,262.6,Degrees,Degrees
WindDir_Avg,2025-07-25 00:03:00,286.7,Degrees,Degrees
WindDir_Avg,2025-07-25 00:04:00,241.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:05:00,236.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:06:00,251.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:07:00,276.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:08:00,292.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:09:00,292.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:10:00,281.7,Degrees,Degrees
WindDir_Avg,2025-07-25 00:11:00,292.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:12:00,257.6,Degrees,Degrees
WindDir_Avg,2025-07-25 00:13:00,274.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:14:00,208.9,Degrees,Degrees
WindDir_Avg,2025-07-25 00:15:00,254.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:16:00,256.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:17:00,175.3,Degrees,Degrees
WindDir_Avg,2025-07-25 00:18:00,185.7,Degrees,Degrees
WindDir_Avg,2025-07-25 00:19:00,204.4,Degrees,Degrees
WindDir_Avg,2025-07-25 00:20:00,231.6,Degrees,Degrees
WindDir_Avg,2025-07-25 00:21:00,212.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:22:00,258.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:23:00,240.9,Degrees,Degrees
WindDir_Avg,2025-07-25 00:24:00,256.6,Degrees,Degrees
WindDir_Avg,2025-07-25 00:25:00,267.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:26:00,296.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:27:00,264.6,Degrees,Degrees
WindDir_Avg,2025-07-25 00:28:00,228.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:29:00,285.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:30:00,221.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:31:00,213.9,Degrees,Degrees
WindDir_Avg,2025-07-25 00:32:00,255.4,Degrees,Degrees
WindDir_Avg,2025-07-25 00:33:00,210.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:34:00,231.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:35:00,286.3,Degrees,Degrees
WindDir_Avg,2025-07-25 00:36:00,235.4,Degrees,Degrees
WindDir_Avg,2025-07-25 00:37:00,290.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:38:00,259.9,Degrees,Degrees
WindDir_Avg,2025-07-25 00:39:00,277.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:40:00,240.0,Degrees,Degrees
WindDir_Avg,2025-07-25 00:41:00,247.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:42:00,228.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:43:00,290.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:44:00,241.7,Degrees,Degrees
WindDir_Avg,2025-07-25 00:45:00,216.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:46:00,226.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:47:00,213.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:48:00,277.4,Degrees,Degrees
WindDir_Avg,2025-07-25 00:49:00,252.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:50:00,222.1,Degrees,Degrees
WindDir_Avg,2025-07-25 00:51:00,210.7,Degrees,Degrees
WindDir_Avg,2025-07-25 00:52:00,218.9,Degrees,Degrees
WindDir_Avg,2025-07-25 00:53:00,244.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:54:00,225.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:55:00,257.2,Degrees,Degrees
WindDir_Avg,2025-07-25 00:56:00,285.9,Degrees,Degrees
WindDir_Avg,2025-07-25 00:57:00,230.5,Degrees,Degrees
WindDir_Avg,2025-07-25 00:58:00,235.3,Degrees,Degrees
WindDir_Avg,2025-07-25 00:59:00,157.3,Degrees,Degrees
WindDir_Avg,2025-07-25 01:00:00,283.3,Degrees,Degrees
WindDir_Avg,2025-07-25 01:01:00,231.5,Degrees,Degrees
WindDir_Avg,2025-07-25 01:02:00,279.3,Degrees,Degrees
WindDir_Avg,2025-07-25 01:03:00,215.1,Degrees,Degrees
