Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
Conductivity,2025-08-08 00:00:00,3.83655,uS/m,uS/m
Conductivity,2025-08-08 01:00:00,3.8373,uS/m,uS/m
Conductivity,2025-08-08 02:00:00,3.83552,uS/m,uS/m
Conductivity,2025-08-08 03:00:00,3.83986,uS/m,uS/m
Conductivity,2025-08-08 04:00:00,3.83596,uS/m,uS/m
Conductivity,2025-08-08 05:00:00,3.8349,uS/m,uS/m
Conductivity,2025-08-08 06:00:00,3.83991,uS/m,uS/m
Conductivity,2025-08-08 07:00:00,3.83661,uS/m,uS/m
Conductivity,2025-08-08 08:00:00,3.82658,uS/m,uS/m
Conductivity,2025-08-08 09:00:00,3.82023,uS/m,uS/m
Conductivity,2025-08-08 10:00:00,3.82247,uS/m,uS/m
Conductivity,2025-08-08 11:00:00,3.84636,uS/m,uS/m
Conductivity,2025-08-08 12:00:00,3.83028,uS/m,uS/m
Conductivity,2025-08-08 13:00:00,3.86002,uS/m,uS/m
Conductivity,2025-08-08 14:00:00,3.88215,uS/m,uS/m
Conductivity,2025-08-08 15:00:00,3.88063,uS/m,uS/m
Conductivity,2025-08-08 16:00:00,3.8635,uS/m,uS/m
Conductivity,2025-08-08 17:00:00,3.86253,uS/m,uS/m
Conductivity,2025-08-08 18:00:00,3.8628,uS/m,uS/m
Conductivity,2025-08-08 19:00:00,3.87203,uS/m,uS/m
Conductivity,2025-08-08 20:00:00,3.87055,uS/m,uS/m
Conductivity,2025-08-08 21:00:00,3.85994,uS/m,uS/m
Conductivity,2025-08-08 22:00:00,3.8551,uS/m,uS/m
Conductivity,2025-08-08 23:00:00,3.86989,uS/m,uS/m
