Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
Salinity,2024-09-14 00:00:00,34.0821,psu,psu
Salinity,2024-09-14 01:00:00,34.074,psu,psu
Salinity,2024-09-14 02:00:00,34.0736,psu,psu
Salinity,2024-09-14 03:00:00,34.0647,psu,psu
Salinity,2024-09-14 04:00:00,34.0735,psu,psu
Salinity,2024-09-14 05:00:00,34.0734,psu,psu
Salinity,2024-09-14 06:00:00,34.0739,psu,psu
Salinity,2024-09-14 07:00:00,34.0754,psu,psu
Salinity,2024-09-14 08:00:00,34.078,psu,psu
Salinity,2024-09-14 09:00:00,34.0805,psu,psu
Salinity,2024-09-14 10:00:00,34.0797,psu,psu
Salinity,2024-09-14 11:00:00,34.0758,psu,psu
Salinity,2024-09-14 12:00:00,34.0757,psu,psu
Salinity,2024-09-14 13:00:00,34.0761,psu,psu
Salinity,2024-09-14 14:00:00,34.0577,psu,psu
Salinity,2024-09-14 15:00:00,34.0569,psu,psu
Salinity,2024-09-14 16:00:00,34.0616,psu,psu
Salinity,2024-09-14 17:00:00,34.0761,psu,psu
Salinity,2024-09-14 18:00:00,34.0852,psu,psu
Salinity,2024-09-14 19:00:00,34.1071,psu,psu
Salinity,2024-09-14 20:00:00,34.1162,psu,psu
Salinity,2024-09-14 21:00:00,34.1267,psu,psu
Salinity,2024-09-14 22:00:00,34.1493,psu,psu
Salinity,2024-09-14 23:00:00,34.1688,psu,psu
