Código de Sensor,Tiempo de Lectura,Dato,Nombre del Sensor,Unidad de Medición
WS_ms_S_WVT,2024-08-28 00:00:00,6.288,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:05:00,6.969,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:10:00,6.789,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:15:00,7.642,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:20:00,8.01,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:25:00,7.708,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:30:00,7.805,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:35:00,7.852,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:40:00,7.681,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:45:00,8.34,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:50:00,8.43,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 00:55:00,8.41,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:00:00,8.12,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:05:00,8.08,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:10:00,7.181,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:15:00,6.855,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:20:00,6.563,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:25:00,6.096,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:30:00,6.633,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:35:00,6.246,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:40:00,6.461,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:45:00,6.633,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:50:00,7.07,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 01:55:00,6.603,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:00:00,6.383,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:05:00,6.739,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:10:00,6.744,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:15:00,6.268,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:20:00,6.45,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:25:00,6.239,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:30:00,6.111,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:35:00,5.933,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:40:00,5.451,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:45:00,4.856,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:50:00,4.998,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 02:55:00,4.846,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:00:00,4.942,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:05:00,4.82,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:10:00,4.882,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:15:00,5.102,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:20:00,5.475,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:25:00,5.91,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:30:00,5.912,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:35:00,5.564,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:40:00,5.753,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:45:00,5.284,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:50:00,5.062,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 03:55:00,4.963,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:00:00,5.211,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:05:00,5.107,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:10:00,5.284,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:15:00,5.083,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:20:00,4.936,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:25:00,5.091,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:30:00,4.428,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:35:00,4.339,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:40:00,4.541,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:45:00,4.65,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:50:00,4.475,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 04:55:00,4.487,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:00:00,4.753,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:05:00,4.426,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:10:00,4.457,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:15:00,4.675,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:20:00,4.788,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:25:00,4.595,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:30:00,4.628,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:35:00,5.002,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:40:00,5.273,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:45:00,5.332,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:50:00,5.211,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 05:55:00,4.913,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:00:00,4.695,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:05:00,4.893,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:10:00,4.925,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:15:00,4.628,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:20:00,4.561,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:25:00,4.503,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:30:00,4.783,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:35:00,5.023,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:40:00,4.865,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:45:00,5.315,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:50:00,5.665,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 06:55:00,5.521,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:00:00,5.5,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:05:00,5.473,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:10:00,5.605,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:15:00,5.77,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:20:00,5.411,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:25:00,5.441,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:30:00,5.255,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:35:00,4.972,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:40:00,4.268,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:45:00,3.585,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:50:00,3.361,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 07:55:00,3.701,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:00:00,4.184,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:05:00,4.555,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:10:00,3.882,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:15:00,2.295,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:20:00,1.272,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:25:00,1.625,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:30:00,1.769,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:35:00,1.681,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:40:00,1.793,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:45:00,2.436,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:50:00,3.047,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 08:55:00,2.403,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:00:00,2.088,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:05:00,3.13,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:10:00,3.575,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:15:00,3.559,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:20:00,3.251,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:25:00,3.233,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:30:00,2.367,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:35:00,2.335,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:40:00,2.521,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:45:00,2.536,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:50:00,2.283,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 09:55:00,2.412,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:00:00,2.091,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:05:00,1.88,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:10:00,2.125,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:15:00,2.761,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:20:00,2.687,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:25:00,2.555,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:30:00,2.127,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:35:00,2.194,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:40:00,2.164,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:45:00,1.692,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:50:00,1.651,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 10:55:00,1.86,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:00:00,2.096,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:05:00,2.416,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:10:00,2.753,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:15:00,2.908,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:20:00,3.132,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:25:00,3.379,meters/second,meters/second
WS_ms_S_WVT,2024-08-28 11:30:00,3.475,meters/second,meters/second
